author_first,title,mag_name,paper_num
宋光磊,商业银行零售业务客户满意度的影响因素;,金融论坛;,1
宋军,期权加油卡的产品设计、定价和套期保值研究;金融资产定价异常现象研究综述及其对新资产定价理论的启示;,经济研究;经济学(季刊);,2
宋冬林,技能偏向型技术进步存在吗?——来自中国的经验证据;,经济研究;,1
宋凌云,地方官员引领产业结构变动;产业政策的增长效应:存在性与异质性;,经济学(季刊);南开经济研究;,2
宋凯艺,期限错配与中国商业银行全要素生产率;,金融论坛;,1
宋力,项目管理在金融不良资产处置中的应用研究;,金融论坛;,1
宋华,什么样的中小企业能够从供应链金融中获益?——基于网络和能力的视角;什么样的中小企业能够从供应链金融中获益?——基于网络和能力的视角;基于虚拟产业集群的供应链金融模式创新:创捷公司案例分析;,管理世界;管理世界;中国工业经济;,3
宋双杰,投资者关注与IPO异象——来自网络搜索量的经验证据;,经济研究;,1
宋唯实,网贷模式下投资者群体的风险偏好;,金融论坛;,1
宋增基,激励方式、行长权力强度与绩效;中国上市银行薪酬激励与银行绩效;银行董事会特征、CEO报酬与银行绩效——基于对11家股份制银行的数据分析;中国上市银行CEO报酬与银行绩效的关系;中国上市银行独立董事制度的运行效率;上市银行董事会治理与银行绩效;,金融论坛;金融论坛;金融论坛;金融论坛;金融论坛;金融论坛;,6
宋婷婷,商业银行综合经营的“契约模式”及监管问题研究;商业银行跨业经营与风险传导研究;商业银行跨业经营与风险传导研究;,金融论坛;金融论坛;金融论坛;,3
宋宏谋,中国农村金融区域发展程度实证分析;,金融研究;,1
宋小宁,区位劣势和县域行政管理费增长;,经济研究;,1
宋小川,中国的GDP及其若干统计问题;无就业增长与非均衡劳工市场动态学;非均衡的经济动态模型;可计算的一般非均衡模型;,经济研究;经济研究;经济研究;经济学(季刊);,4
宋帅邦,货币错配对商业银行盈利水平的影响;,金融论坛;,1
宋建华,互联网金融时代的新市场研究;商业银行电话营销研究;商业银行电话营销研究;,金融论坛;金融论坛;金融论坛;,3
宋德舜,国有控股、经营者晋升和公司绩效;,南开经济研究;,1
宋扬,中国的贫困现状与特征:基于等值规模调整后的再分析;,管理世界;,1
宋文娟,中国上市银行长期风险和短期风险的测量;,金融论坛;,1
宋旺,我国货币政策区域效应的存在性及原因——基于最优货币区理论的分析;,经济研究;,1
宋明顺,基于知识产权与标准化的贸易技术壁垒——“国际贸易技术壁垒与标准化问题”研讨会综述;,经济研究;,1
宋晓兵,用户设计能否包打天下?——自我建构对用户设计产品偏好的影响研究;用户设计能否包打天下?——自我建构对用户设计产品偏好的影响研究;,管理世界;管理世界;,2
宋晓玲,互联网使用状况能否提升普惠金融发展水平?——来自25个发达国家和40个发展中国家的经验证据;,管理世界;,1
宋暄,货币影响力、金融脆弱度与资本账户开放——基于新兴市场国家的研究;,金融论坛;,1
宋月萍,职业流动中的性别差异:审视中国城市劳动力市场;,经济学(季刊);,1
宋林清,地方债发行与房价上涨——基于中国35个大中城市的实证研究;地方债发行与房价上涨——基于中国35个大中城市的实证研究;,金融论坛;金融论坛;,2
宋波,劳动价值和边际效用在历史时间中的共同递减趋势──论劳动价值论与边际效用价值论的综合统一;,南开经济研究;,1
宋洪远,使用人类发展指数对中国城乡差距的一种估计;,经济研究;,1
宋海燕,金融渠道的危机传染及其防范机制;,南开经济研究;,1
宋清华,我国商业银行与资本市场的资金互动性分析;,金融研究;,1
宋玉颖,流动性风险对银行信贷行为的影响;,金融论坛;,1
宋玮,全球新兴市场风险与中资银行国际化;日本“泡沫经济”及银行业改革对中国的启示——2007年中日春季学术交流座谈会综述;国有商业银行公司治理的理论分析及政策含义;论国有商业银行的产权制度改革与治理机制;,金融论坛;金融论坛;金融论坛;南开经济研究;,4
宋琴,市场结构、资本监管与银行风险承担;,金融论坛;,1
宋瑞礼,电价调整与通货膨胀关系实证研究——基于投入产出价格影响模型;,金融评论;,1
宋群英,中国系统重要性银行的风险传染性研究;,金融论坛;,1
宋翰乙,综合化经营国际银行的公司治理架构;,金融论坛;,1
宋艳,基于Sen可行能力理论的农民工福利制度改进研究;,管理世界;,1
宋艳林,我国体制变革中非银行金融机构发展分析;,金融论坛;,1
宋逢明,银行业改革发展面临的几个问题;以服务经济理念重塑银行的核心竞争力;个股的信息来源与龙头股效应;发行市盈率放开后的A股市场初始回报研究;,金融论坛;金融论坛;金融研究;金融研究;,4
宋铁波,期望差距与企业国际化速度:来自中国制造业的证据;,中国工业经济;,1
宋雪枫,商业银行信用风险评估的生存分析模型及实证研究;,金融论坛;,1
宋顺林,新股发行隐性成本与上市后业绩表现——基于IPO停摆外生事件的经验证据;,经济学(季刊);,1
宋马林,地方保护、资源错配与环境福利绩效;供给侧结构性改革视阈下的环境经济与自然资源管理——环境经济与自然资源管理学术研讨会综述;环境规制、技术进步与经济增长;,经济研究;经济研究;经济研究;,3
宓福驹,贷款分类中“剪刀差”形成的原因和治理对策;,金融论坛;,1
宗良,新型全球化的前景、路径与中国角色;,金融论坛;,1
宗芳宇,双边投资协定、制度环境和企业对外直接投资区位选择;,经济研究;,1
官皓,收入对幸福感的影响研究:绝对水平和相对地位;,南开经济研究;,1
宣扬,货币政策、现金股利分配与投资水平——基于我国上市公司的实证研究;,金融评论;,1
宣烨,外商直接投资的工资效应分析——以江苏为对象的实证研究;,南开经济研究;,1
宫占奎,公共财政:加入WTO后的财政政策调整——中美财政支出结构比较研究;,南开经济研究;,1
宫小琳,中国宏观金融中的国民经济部门间传染机制;,经济研究;,1
宫晓琳,非线性期望理论与基于模型不确定性的风险度量;随机极限正态分布与审慎风险监测;未定权益分析方法与中国宏观金融风险的测度分析;,经济研究;经济研究;经济研究;,3
宫汝凯,基于双边交易环境的中间商拍卖机制设计;经济体制改革与中国电力行业增长:1999—2010;技术进步、经济结构转型与中国对外直接投资:基于2003—2012年的证据;,经济研究;经济学(季刊);南开经济研究;,3
宫海鹏,农业政策性金融开展绿色信贷助推低碳农业发展研究;,金融论坛;,1
容志,规范与表达:公共服务需求的分析框架及其政策意涵;,管理世界;,1
宿玉海,金融风险、资本外逃与通货紧缩之间的关连性;,世界经济文汇;,1
寇宗来,混合绩效评估下的区位——价格竞争研究;互补研发、有限专利宽度和“节俭悖论”;机密还是专利?;技术差距、后发陷阱和创新激励——一个纵向差异模型;专利保护宽度和累积创新竞赛中的信息披露;反公共地悲剧:一个捕鱼模型;,经济研究;经济研究;经济学(季刊);经济学(季刊);经济学(季刊);世界经济文汇;,6
寻卫国,打造以基金托管人为核心的独立监督实体;,金融论坛;,1
封越健,中国社会科学院经济研究所简史;,经济研究;,1
封进,中国城镇职工社会保险制度的参与激励;新型农村合作医疗对县村两级医疗价格的影响;中国农村医疗保障制度的补偿模式研究;中国农村的收入差距与健康;中国养老保险体系改革的福利经济学分析;中国农村医疗保障制度:一项基于异质性个体决策行为的理论研究;,经济研究;经济研究;经济研究;经济研究;经济研究;经济学(季刊);,6
小林英夫,日本中小企业的现状及面临的问题──以跨进IT时代的中小企业地区变化为中心;,南开经济研究;,1
尚明,支付系统安全控制研究;,金融论坛;,1
尚金峰,内部评级法在国内商业银行实施的本土化研究;商业银行内部评级体系构建的模型风险研究;,金融论坛;金融论坛;,2
尤玉平,知识贸易视角的高校助学贷款创新;,金融论坛;,1
尤苒,货币政策影响下的会计信息是否有用?——关于会计信息对信贷决策有用性的研究;,金融论坛;,1
尤行超,试论当前我国社会信用循环体系的再造;,金融论坛;,1
尹向飞,中国全要素生产率的来源:理论构建和经验数据;,南开经济研究;,1
尹威,转换成本理论及其在银行业中的应用研究综述;,金融评论;,1
尹志超,金融知识、投资经验与家庭资产选择;金融可得性、金融市场参与和家庭资产选择;信息不对称、企业异质性与信贷风险;香烟、美酒和收入;公共部门和非公共部门工资差异的实证研究;中国住房改革对家庭耐用品消费的影响;,经济研究;经济研究;经济研究;经济研究;经济研究;经济学(季刊);,6
尹恒,地市级地区间基本建设公共支出的相互影响;中国城镇个人收入流动性研究;收入分配不平等与经济增长:回到库兹涅茨假说;当代收入分配理论的新发展;,经济研究;经济研究;经济研究;经济研究;,4
尹振东,专项转移支付与地方财政支出行为——以农村义务教育补助为例;垂直管理与属地管理:行政管理体制的选择;,经济研究;经济研究;,2
尹振涛,土地革命战争时期的红色货币思想研究——基于马克思主义传播史的视角;中国近代证券市场监管的历史考察——基于立法与执法视角;,金融评论;金融评论;,2
