,title,mag_name,mag_classn,mag_city,mag_city_code,author_first,author_unit_first,unit_city,unit_city_code,coauthor,ym,class_num
808,廉洁度、公共投资与基础设施质量:宏观表现与微观证据,经济研究,经济与管理,北京市,1100,黄寿峰,厦门大学,厦门市,3502.0,,2016-05-01,F;D
809,经济理性与法学逻辑:中国法经济学研究的方法与视阈——第十四届中国法经济学论坛(2016)综述,经济研究,经济与管理,北京市,1100,朱慧,浙江工商大学,杭州市,3301.0, 熊秉元; 杨丹萍,2016-07-01,D
810,义务教育法与中国城镇教育回报率:基于断点回归设计,经济研究,经济与管理,北京市,1100,刘生龙,中国社会科学院,北京市,1100.0, 周绍杰; 胡鞍钢,2016-02-01,G;D
811,救助预期、公共池激励与地方政府举债融资的大国治理,经济研究,经济与管理,北京市,1100,郭玉清,南开大学,天津市,1200.0, 何杨; 李龙,2016-03-01,D;F
812,家庭老年照料对女性劳动就业的影响研究,经济研究,经济与管理,北京市,1100,陈璐,南开大学,天津市,1200.0, 范红丽; 赵娜; 褚兰兰,2016-03-01,C;F
813,人口老龄化、资产价格与资本积累,经济研究,经济与管理,北京市,1100,耿志祥,北京大学,北京市,1100.0, 孙祁祥; 郑伟,2016-09-01,C;F
814,延迟退休年龄、代际收入转移与劳动力供给增长,经济研究,经济与管理,北京市,1100,郭凯明,暨南大学,广州市,4401.0, 颜色,2016-06-01,F
815,对外直接投资如何影响了母国就业?——基于中国微观企业数据的研究,经济研究,经济与管理,北京市,1100,李磊,南开大学,天津市,1200.0, 白道欢; 冼国明,2016-08-01,F;F;F
816,公共资源与社会信任:以义务教育为例,经济研究,经济与管理,北京市,1100,史宇鹏,中央财经大学,北京市,1100.0, 李新荣,2016-05-01,G
817,食品安全监督机制研究——媒体、资本市场与政府协同治理,经济研究,经济与管理,北京市,1100,周开国,中山大学,广州市,4401.0, 杨海生; 伍颖华,2016-09-01,G;F
818,食品安全、监管有界性与制度安排,经济研究,经济与管理,北京市,1100,谢康,中山大学,广州市,4401.0, 赖金天; 肖静华; 乌家培,2016-04-01,F
819,试论社会主义市场经济理论的创新和发展,经济研究,经济与管理,北京市,1100,胡家勇,中国社会科学院,北京市,1100.0,,2016-07-01,F
820,社会主义政治经济学的“中国特色”问题,经济研究,经济与管理,北京市,1100,杨春学,中国社会科学院,北京市,1100.0,,2016-08-01,F;F
821,中国新型城镇化道路与房地产市场发展转型——“新型城镇化与房地产发展学术论坛”综述,经济研究,经济与管理,北京市,1100,王雨飞,中国社会科学院,北京市,1100.0, 冷志明; 丁如曦,2016-02-01,F;F
822,认识和掌握社会主义市场经济三个层次的规律,经济研究,经济与管理,北京市,1100,李建平,福建师范大学,福州市,3501.0,,2016-03-01,F
823,经济增长差异、生命周期假说和“配置之谜”,经济研究,经济与管理,北京市,1100,姚洋,北京大学,北京市,1100.0, 邹静娴,2016-03-01,F;F
824,当代中国马克思主义政治经济学新发展——第十六届中国青年经济学者论坛综述,经济研究,经济与管理,北京市,1100,洪俊杰,对外经济贸易大学,北京市,1100.0, 李明,2016-09-01,F
825,中国特色社会主义政治经济学的系统构建与创新,经济研究,经济与管理,北京市,1100,周立群,南开大学,天津市,1200.0,,2016-03-01,F
827,坚持马克思主义的根本是坚持马克思的方法论原则,经济研究,经济与管理,北京市,1100,林岗,中国人民大学,北京市,1100.0,,2016-03-01,F
828,政治经济学要进入社会,经济研究,经济与管理,北京市,1100,胡培兆,厦门大学,厦门市,3502.0,,2016-03-01,F
829,时代呼唤中国经济学话语体系,经济研究,经济与管理,北京市,1100,周文,复旦大学,上海市,3100.0,,2016-03-01,F
830,生产关系调整是经济改革的决定性因素,经济研究,经济与管理,北京市,1100,方敏,北京大学,北京市,1100.0,,2016-03-01,F
831,社会主义劳动力再生产及劳动价值创造与分享——理论、证据与政策,经济研究,经济与管理,北京市,1100,张平,中国社会科学院,北京市,1100.0, 郭冠清,2016-08-01,F
832,以创新的理论构建中国特色社会主义政治经济学的理论体系,经济研究,经济与管理,北京市,1100,洪银兴,南京大学,南京市,3201.0,,2016-04-01,F;F
833,债务视角下的经济危机,经济研究,经济与管理,北京市,1100,龚刚,云南财经大学,昆明市,5301.0, 徐文舸; 杨光,2016-06-01,F
834,中国金融改革开放的理论与实践高峰论坛(2016)暨全国博士后学术论坛综述,经济研究,经济与管理,北京市,1100,丛菲菲,上海财经大学,上海市,3100.0, 李金龙; 孙欣钰,2016-08-01,F;F
835,保增长压力、刺激计划与工业用地出让,经济研究,经济与管理,北京市,1100,杨继东,中国人民大学,北京市,1100.0, 杨其静,2016-01-01,F;F;F
836,开发区生产率优势的来源:集聚效应还是选择效应?,经济研究,经济与管理,北京市,1100,王永进,南开大学,天津市,1200.0, 张国峰,2016-07-01,F
837,长期多维贫困、不平等与致贫因素,经济研究,经济与管理,北京市,1100,郭熙保,武汉大学,武汉市,4201.0, 周强,2016-06-01,F
838,中国社会保障收入再分配效应研究——以社会保险为例,经济研究,经济与管理,北京市,1100,王延中,中国社会科学院,北京市,1100.0, 龙玉其; 江翠萍; 徐强,2016-02-01,F;F
839,农业劳动力流动对中国经济增长的贡献,经济研究,经济与管理,北京市,1100,伍山林,上海财经大学,上海市,3100.0,,2016-02-01,F;F
840,制造业结构变迁与经济增长效率提高,经济研究,经济与管理,北京市,1100,傅元海,广州大学,广州市,4401.0, 叶祥松; 王展祥,2016-08-01,F;F
841,马克思主义政治经济学是坚持和发展马克思主义的必修课,经济研究,经济与管理,北京市,1100,王伟光,中国社会科学院,北京市,1100.0,,2016-03-01,F
842,发展和运用中国特色社会主义政治经济学引领经济新常态,经济研究,经济与管理,北京市,1100,简新华,武汉大学,武汉市,4201.0,,2016-03-01,F
843,论当代中国马克思主义政治经济学的品质,经济研究,经济与管理,北京市,1100,丁任重,四川师范大学,成都市,5101.0,,2016-03-01,F
844,社会主义政治经济学重大原则的价值基础,经济研究,经济与管理,北京市,1100,赵学增,河南大学,开封市,4102.0,,2016-03-01,F
845,坚持马克思主义经济思想的指导地位,经济研究,经济与管理,北京市,1100,杨静,中国社会科学院,北京市,1100.0,,2016-03-01,F
846,在马克思主义与中国实践结合中发展中国特色社会主义政治经济学,经济研究,经济与管理,北京市,1100,刘伟,中国人民大学,北京市,1100.0,,2016-05-01,F
847,家庭经济脆弱性与风险规避,经济研究,经济与管理,北京市,1100,张冀,对外经济贸易大学,北京市,1100.0, 祝伟; 王亚柯,2016-06-01,F
848,结构性货币政策、产业结构升级与经济稳定,经济研究,经济与管理,北京市,1100,彭俞超,中国人民大学,北京市,1100.0, 方意,2016-07-01,F;F;F
849,扭曲、企业家精神与中国经济增长,经济研究,经济与管理,北京市,1100,胡永刚,上海财经大学,上海市,3100.0, 石崇,2016-07-01,F;F
850,融资歧视、市场扭曲与利润迷失——兼议虚拟经济对实体经济的影响,经济研究,经济与管理,北京市,1100,罗来军,中国人民大学,北京市,1100.0, 蒋承; 王亚章,2016-04-01,F;F
851,居民消费的规模效应及其演变机制,经济研究,经济与管理,北京市,1100,欧阳峣,湖南师范大学,长沙市,4301.0, 傅元海; 王松,2016-02-01,F
852,中国特色开放型经济理论研究纲要,经济研究,经济与管理,北京市,1100,裴长洪,中国社会科学院,北京市,1100.0,,2016-04-01,F
853,论创新驱动——马克思主义政治经济学的分析视角,经济研究,经济与管理,北京市,1100,裴小革,中国社会科学院,北京市,1100.0,,2016-06-01,F
854,创新当代中国社会主义生产目的理论及其实现途径,经济研究,经济与管理,北京市,1100,白永秀,西北大学,西安市,6101.0,,2016-03-01,F
855,产业结构差异与对外直接投资的出口效应——“中国—东道国”视角的理论与实证,经济研究,经济与管理,北京市,1100,顾雪松,北京林业大学,北京市,1100.0, 韩立岩; 周伊敏,2016-04-01,F;F
856,我国转型期居民财产性收入不平等成因分析,经济研究,经济与管理,北京市,1100,宁光杰,南开大学,天津市,1200.0, 雒蕾; 齐伟,2016-04-01,F
857,新常态下经济波动的强度与驱动因素识别研究,经济研究,经济与管理,北京市,1100,林建浩,中山大学,广州市,4401.0, 王美今,2016-05-01,F
858,从穷人经济到规模经济——发展阶段变化对中国农业提出的挑战,经济研究,经济与管理,北京市,1100,蔡昉,中国社会科学院,北京市,1100.0, 王美艳,2016-05-01,F
859,环境规制、要素投入结构与工业行业转型升级,经济研究,经济与管理,北京市,1100,童健,清华大学,北京市,1100.0, 刘伟; 薛景,2016-07-01,F
860,中国制造业出口内涵服务价值演进及因素决定,经济研究,经济与管理,北京市,1100,戴翔,南京审计大学,南京市,3201.0,,2016-09-01,F;F
861,制造业服务化与价值链升级,经济研究,经济与管理,北京市,1100,刘斌,对外经济贸易大学,北京市,1100.0, 魏倩; 吕越; 祝坤福,2016-03-01,F
862,实质性创新还是策略性创新?——宏观产业政策对微观企业创新的影响,经济研究,经济与管理,北京市,1100,黎文靖,暨南大学,广州市,4401.0, 郑曼妮,2016-04-01,F;F
863,并购溢价决策中的锚定效应研究,经济研究,经济与管理,北京市,1100,陈仕华,东北财经大学,大连市,2102.0, 李维安,2016-06-01,F
864,金融改革、资本市场完善与企业创新——第九届中国金融与投资论坛暨《2016中国金融发展报告》成果发布会综述,经济研究,经济与管理,北京市,1100,唐文进,中南财经政法大学,武汉市,4201.0, 冀志斌; 许超,2016-09-01,F;F
865,代理问题、风险基金性质与中小高科技企业融资,经济研究,经济与管理,北京市,1100,燕志雄,暨南大学,广州市,4401.0, 张敬卫; 费方域,2016-09-01,F;F
866,中国大城市的企业生产率溢价之谜,经济研究,经济与管理,北京市,1100,陈强远,上海大学,上海市,3100.0, 钱学锋; 李敬子,2016-03-01,F
867,独立董事“政商旋转门”之考察:一项基于自然实验的研究,经济研究,经济与管理,北京市,1100,叶青,中山大学,广州市,4401.0, 赵良玉; 刘思辰,2016-06-01,F
868,互联网、信息元与屏幕化市场——现代网络经济理论模型和应用,经济研究,经济与管理,北京市,1100,张永林,北京师范大学,北京市,1100.0,,2016-09-01,F
869,贸易融资套利、商品价格变动及货币政策效应,经济研究,经济与管理,北京市,1100,郑尊信,深圳大学,深圳市,4403.0, 王琪; 徐晓光,2016-01-01,F;F;F
870,新常态背景下的地缘政治经济学研究——首届地缘政治经济学论坛综述,经济研究,经济与管理,北京市,1100,刘文革,浙江工商大学,杭州市,3301.0, 谢杰; 孙瑾,2016-01-01,F
871,互联网与国际贸易——基于双边双向网址链接数据的经验分析,经济研究,经济与管理,北京市,1100,施炳展,南开大学,天津市,1200.0,,2016-05-01,F;F
872,从出口扩张到对外贸易“换挡”:基于贸易结构转型的贸易与研发政策选择,经济研究,经济与管理,北京市,1100,邢斐,华中科技大学,武汉市,4201.0, 王书颖; 何欢浪,2016-04-01,F
873,被遗忘的总供给:财政政策扩张一定会导致通货膨胀吗?,经济研究,经济与管理,北京市,1100,郭长林,上海财经大学,上海市,3100.0,,2016-02-01,F;F
874,结构性财政调控与新常态下财政工具选择,经济研究,经济与管理,北京市,1100,卞志村,南京财经大学,南京市,3201.0, 杨源源,2016-03-01,F
875,媒体关注、报道情绪与政府“三公”预算抑制,经济研究,经济与管理,北京市,1100,张琦,中南财经政法大学,武汉市,4201.0, 步丹璐; 郁智,2016-05-01,F;F
876,基于微观主体内生互动视角的货币政策效应研究——来自上市公司担保圈的证据,经济研究,经济与管理,北京市,1100,刘海明,山东大学,济南市,3701.0, 曹廷求,2016-05-01,F
877,声誉模式抑或信息模式:中国证券分析师如何影响市场?,经济研究,经济与管理,北京市,1100,张宗新,复旦大学,上海市,3100.0, 杨万成,2016-09-01,F
878,中国式风险披露、披露水平与市场反应,经济研究,经济与管理,北京市,1100,姚颐,南开大学,天津市,1200.0, 赵梅,2016-07-01,F
879,中国经济发展进入新常态的理论根据——中国特色社会主义政治经济学的分析视角,经济研究,经济与管理,北京市,1100,郭克莎,华侨大学,泉州市,3505.0,,2016-09-01,F
880,从“污染天堂”到绿色增长——区域间高耗能产业转移的调控机制研究,经济研究,经济与管理,北京市,1100,汤维祺,复旦大学,上海市,3100.0, 吴力波; 钱浩祺,2016-06-01,F
881,人力资本积累与农户收入增长,经济研究,经济与管理,北京市,1100,程名望,同济大学,上海市,3100.0, 盖庆恩; Jin Yanhong; 史清华,2016-01-01,F;F
882,中间品贸易自由化与制造业就业变动——来自中国加入WTO的微观证据,经济研究,经济与管理,北京市,1100,毛其淋,南开大学,天津市,1200.0, 许家云,2016-01-01,F;F
883,我国企业债务的结构性问题,经济研究,经济与管理,北京市,1100,钟宁桦,同济大学,上海市,3100.0, 刘志阔; 何嘉鑫; 苏楚林,2016-07-01,F;F
884,中间品贸易自由化与中国制造业企业生产技术选择,经济研究,经济与管理,北京市,1100,陈雯,厦门大学,厦门市,3502.0, 苗双有,2016-08-01,F;F
885,要素市场扭曲与创新效率——对中国高技术产业发展的经验分析,经济研究,经济与管理,北京市,1100,戴魁早,浙江财经大学,杭州市,3301.0, 刘友金,2016-07-01,F
886,控制权转让、产权性质与公司绩效,经济研究,经济与管理,北京市,1100,王甄,上海财经大学,上海市,3100.0, 胡军,2016-04-01,F;F
887,信息发布者的财务经历与企业融资约束,经济研究,经济与管理,北京市,1100,姜付秀,中国人民大学,北京市,1100.0, 石贝贝; 马云飙,2016-06-01,F
